x,y,h
86,49,0
86,50,7
86,51,0
86,52,9
86,53,9
86,54,0
86,55,0
86,56,1
86,57,0
86,58,1
86,59,0
86,60,2
86,61,0
86,62,2
86,63,2
86,64,0
86,65,0
86,66,0
86,67,0
86,68,5
86,69,6
86,70,0
86,71,0
86,72,85
86,73,85
86,74,85
86,75,85
86,76,85
86,77,1
86,78,0
86,79,0
86,80,0
86,81,85
86,82,85
86,83,0
86,84,85
86,85,0
86,86,85
86,87,85
86,88,0
86,89,85
86,90,0
86,91,85
86,92,85
86,93,85
86,94,85
86,95,85
86,96,0
86,97,0
86,98,1
86,99,2
86,100,4
86,101,5
86,102,0
86,103,4
86,104,4
86,105,0
86,106,2
86,107,0
86,108,3
86,109,11
86,110,11
86,111,10
86,112,0
86,113,4
86,114,0
86,115,0
86,116,1
86,117,2
86,118,3
86,119,17
86,120,85
86,121,85
86,122,85
86,123,85
86,124,85
86,125,0
86,126,85
86,127,0
86,128,0
86,129,14
86,130,15
86,131,0
86,132,19
86,133,20
86,134,19
87,0,0
87,1,85
87,2,0
87,3,85
87,4,0
87,5,85
87,6,85
87,7,0
87,8,0
87,9,21
87,10,19
87,11,17
87,12,16
87,13,8
87,14,6
87,15,0
87,16,1
87,17,0
87,18,1
87,19,2
87,20,0
87,21,85
87,22,85
87,23,0
87,24,0
87,25,85
87,26,85
87,27,85
87,28,85
87,29,85
87,30,85
87,31,0
87,32,0
87,33,85
87,34,85
87,35,85
87,36,85
87,37,0
87,38,0
87,39,2
87,40,0
87,41,0
87,42,19
87,43,18
87,44,0
87,45,14
87,46,13
87,47,12
87,48,10
87,49,9
87,50,8
87,51,9
87,52,0
87,53,11
87,54,10
87,55,2
87,56,1
87,57,0
87,58,0
87,59,1
87,60,0
87,61,3
87,62,3
87,63,0
87,64,2
87,65,1
87,66,1
87,67,2
87,68,7
87,69,8
87,70,9
87,71,0
87,72,21
87,73,85
87,74,85
87,75,85
87,76,0
87,77,0
87,78,85
87,79,85
87,80,0
87,81,85
87,82,85
87,83,85
87,84,85
87,85,85
87,86,85
87,87,0
87,88,0
87,89,85
87,90,85
87,91,85
87,92,85
87,93,0
87,94,0
87,95,85
87,96,85
87,97,0
87,98,1
87,99,0
87,100,5
87,101,6
87,102,7
87,103,5
87,104,0
87,105,4
87,106,3
87,107,0
87,108,2
87,109,0
87,110,0
87,111,0
87,112,0
87,113,0
87,114,3
87,115,2
87,116,0
87,117,0
87,118,0
87,119,16
87,120,85
87,121,85
87,122,85
87,123,85
87,124,85
87,125,85
87,126,0
87,127,9
87,128,11
87,129,13
87,130,0
87,131,16
87,132,17
87,133,18
87,134,2
88,0,1
88,1,2
88,2,85
88,3,85
88,4,85
88,5,85
88,6,0
88,7,26
88,8,24
88,9,22
88,10,0
88,11,16
88,12,15
88,13,7
88,14,0
88,15,0
88,16,0
88,17,0
88,18,2
88,19,0
88,20,85
88,21,85
88,22,85
88,23,85
88,24,85
88,25,85
88,26,85
88,27,0
88,28,85
88,29,85
88,30,85
88,31,85
88,32,85
88,33,85
88,34,0
88,35,85
88,36,85
88,37,85
88,38,0
88,39,0
88,40,3
88,41,21
88,42,20
88,43,19
88,44,0
88,45,0
88,46,12
88,47,0
88,48,0
88,49,0
88,50,10
88,51,0
88,52,12
88,53,12
88,54,11
88,55,0
88,56,0
88,57,2
88,58,3
88,59,0
88,60,0
88,61,0
88,62,4
88,63,4
88,64,3
88,65,0
88,66,0
88,67,8
88,68,0
88,69,10
88,70,11
88,71,10
88,72,0
88,73,20
88,74,0
88,75,85
88,76,0
88,77,85
88,78,85
88,79,85
88,80,85
88,81,0
88,82,85
88,83,85
88,84,0
88,85,85
88,86,85
88,87,0
88,88,85
88,89,0
88,90,85
88,91,0
88,92,0
88,93,85
88,94,0
88,95,85
88,96,85
88,97,0
88,98,1
88,99,0
88,100,0
88,101,7
88,102,7
88,103,6
88,104,0
88,105,4
88,106,4
88,107,0
88,108,1
88,109,3
88,110,4
88,111,5
88,112,6
88,113,7
88,114,0
88,115,85
88,116,85
88,117,16
88,118,15
88,119,14
88,120,0
88,121,85
88,122,85
88,123,85
88,124,85
88,125,0
88,126,7
88,127,8
88,128,10
88,129,12
88,130,14
88,131,15
88,132,16
88,133,0
88,134,1
89,0,0
89,1,2
89,2,0
89,3,85
89,4,85
89,5,29
89,6,28
89,7,27
89,8,25
89,9,23
89,10,15
89,11,14
89,12,0
89,13,0
89,14,0
89,15,1
89,16,0
89,17,3
89,18,4
89,19,0
89,20,85
89,21,85
89,22,85
89,23,85
89,24,0
89,25,0
89,26,3
89,27,3
89,28,1
89,29,0
89,30,85
89,31,0
89,32,85
89,33,0
89,34,85
89,35,85
89,36,85
89,37,85
89,38,85
89,39,0
89,40,22
89,41,21
89,42,20
89,43,8
89,44,7
89,45,8
89,46,10
89,47,11
89,48,11
89,49,12
89,50,13
89,51,14
89,52,13
89,53,0
89,54,12
89,55,0
89,56,1
89,57,3
89,58,4
89,59,5
89,60,1
89,61,0
89,62,5
89,63,0
89,64,4
89,65,4
89,66,9
89,67,10
89,68,11
89,69,12
89,70,0
89,71,11
89,72,0
89,73,19
89,74,0
89,75,85
89,76,85
89,77,0
89,78,85
89,79,85
89,80,85
89,81,85
89,82,85
89,83,85
89,84,85
89,85,85
89,86,85
89,87,85
89,88,85
89,89,85
89,90,3
89,91,4
89,92,85
89,93,85
89,94,85
89,95,85
89,96,85
89,97,0
89,98,0
89,99,0
89,100,0
89,101,8
89,102,0
89,103,0
89,104,5
89,105,0
89,106,3
89,107,0
89,108,0
89,109,4
89,110,5
89,111,0
89,112,7
89,113,8
89,114,85
89,115,85
89,116,85
89,117,85
89,118,0
89,119,13
89,120,0
89,121,2
89,122,0
89,123,0
89,124,0
89,125,4
89,126,5
89,127,6
89,128,0
89,129,0
89,130,13
89,131,14
89,132,5
89,133,2
89,134,0
90,0,0
90,1,3
90,2,0
90,3,0
90,4,14
90,5,0
90,6,27
90,7,26
90,8,24
90,9,0
90,10,13
90,11,12
90,12,0
90,13,0
90,14,1
90,15,1
90,16,0
90,17,4
90,18,5
90,19,85
90,20,85
90,21,0
90,22,85
90,23,0
90,24,1
90,25,0
90,26,2
90,27,0
90,28,0
90,29,0
90,30,3
90,31,85
90,32,85
90,33,85
90,34,85
90,35,85
90,36,85
90,37,85
90,38,85
90,39,85
90,40,22
90,41,0
90,42,0
90,43,6
90,44,0
90,45,0
90,46,9
90,47,10
90,48,0
90,49,12
90,50,14
90,51,15
90,52,15
90,53,0
90,54,13
90,55,14
90,56,0
90,57,0
90,58,11
90,59,10
90,60,8
90,61,0
90,62,6
90,63,5
90,64,0
90,65,0
90,66,13
90,67,12
90,68,0
90,69,13
90,70,14
90,71,0
90,72,18
90,73,20
90,74,85
90,75,85
90,76,85
90,77,85
90,78,85
90,79,85
90,80,85
90,81,85
90,82,0
90,83,85
90,84,85
90,85,85
90,86,0
90,87,85
90,88,85
90,89,0
90,90,2
90,91,0
90,92,85
90,93,85
90,94,85
90,95,85
90,96,0
90,97,85
90,98,85
90,99,85
90,100,85
90,101,85
90,102,85
90,103,85
90,104,0
90,105,4
90,106,2
90,107,0
90,108,0
90,109,1
90,110,5
90,111,6
90,112,0
90,113,85
90,114,85
90,115,0
90,116,0
90,117,85
90,118,85
90,119,12
90,120,10
90,121,0
90,122,1
90,123,1
90,124,0
90,125,2
90,126,3
90,127,0
90,128,2
90,129,3
90,130,0
90,131,4
90,132,0
90,133,2
90,134,1
91,0,4
91,1,6
91,2,7
91,3,8
91,4,0
91,5,13
91,6,14
91,7,15
91,8,0
91,9,0
91,10,11
91,11,11
91,12,0
91,13,1
91,14,0
91,15,0
91,16,0
91,17,0
91,18,85
91,19,85
91,20,85
91,21,85
91,22,3
91,23,2
91,24,0
91,25,3
91,26,0
91,27,1
91,28,1
91,29,2
91,30,4
91,31,0
91,32,85
91,33,85
91,34,85
91,35,0
91,36,85
91,37,85
91,38,85
91,39,85
91,40,0
91,41,1
91,42,0
91,43,5
91,44,5
91,45,0
91,46,2
91,47,0
91,48,0
91,49,3
91,50,0
91,51,17
91,52,16
91,53,0
91,54,14
91,55,14
91,56,13
91,57,12
91,58,11
91,59,10
91,60,9
91,61,7
91,62,6
91,63,0
91,64,0
91,65,85
91,66,85
91,67,85
91,68,0
91,69,15
91,70,16
91,71,17
91,72,0
91,73,85
91,74,85
91,75,85
91,76,85
91,77,85
91,78,85
91,79,85
91,80,85
91,81,0
91,82,85
91,83,85
91,84,85
91,85,85
91,86,85
91,87,85
91,88,2
91,89,0
91,90,1
91,91,0
91,92,85
91,93,85
91,94,0
91,95,0
91,96,0
91,97,85
91,98,85
91,99,85
91,100,0
91,101,85
91,102,85
91,103,85
91,104,85
91,105,3
91,106,0
91,107,1
91,108,0
91,109,0
91,110,0
91,111,85
91,112,85
91,113,0
91,114,85
91,115,85
91,116,85
91,117,85
91,118,85
91,119,11
91,120,9
91,121,6
91,122,0
91,123,0
91,124,1
91,125,0
91,126,1
91,127,1
91,128,0
91,129,2
91,130,3
91,131,0
91,132,0
91,133,2
91,134,0
92,0,5
92,1,7
92,2,8
92,3,0
92,4,10
92,5,0
92,6,12
92,7,7
92,8,0
92,9,8
92,10,10
92,11,0
92,12,0
92,13,1
92,14,0
92,15,0
92,16,1
92,17,85
92,18,85
92,19,85
92,20,85
92,21,85
92,22,0
92,23,0
92,24,2
92,25,2
92,26,2
92,27,0
92,28,0
92,29,0
92,30,5
92,31,85
92,32,85
92,33,85
92,34,85
92,35,0
92,36,85
92,37,0
92,38,85
92,39,85
92,40,85
92,41,0
92,42,0
92,43,5
92,44,4
92,45,3
92,46,0
92,47,1
92,48,2
92,49,0
92,50,19
92,51,18
92,52,17
92,53,0
92,54,15
92,55,0
92,56,13
92,57,0
92,58,0
92,59,9
92,60,8
92,61,0
92,62,0
92,63,85
92,64,85
92,65,85
92,66,85
92,67,85
92,68,85
92,69,17
92,70,0
92,71,18
92,72,85
92,73,85
92,74,0
92,75,0
92,76,0
92,77,0
92,78,85
92,79,85
92,80,0
92,81,85
92,82,85
92,83,85
92,84,85
92,85,85
92,86,85
92,87,0
92,88,1
92,89,0
92,90,2
92,91,2
92,92,0
92,93,85
92,94,85
92,95,0
92,96,85
92,97,0
92,98,85
92,99,85
92,100,85
92,101,0
92,102,0
92,103,85
92,104,85
92,105,0
92,106,0
92,107,85
92,108,85
92,109,85
92,110,85
92,111,85
92,112,85
92,113,0
92,114,3
92,115,85
92,116,85
92,117,85
92,118,0
92,119,8
92,120,7
92,121,5
92,122,4
92,123,0
92,124,2
92,125,0
92,126,0
92,127,0
92,128,0
92,129,1
92,130,0
92,131,4
92,132,4
92,133,3
92,134,1
93,0,0
93,1,6
93,2,7
93,3,9
93,4,10
93,5,11
93,6,0
93,7,5
93,8,6
93,9,7
93,10,9
93,11,11
93,12,13
93,13,14
93,14,0
93,15,2
93,16,0
93,17,85
93,18,85
93,19,85
93,20,85
93,21,85
93,22,1
93,23,0
93,24,1
93,25,0
93,26,0
93,27,1
93,28,0
93,29,0
93,30,85
93,31,85
93,32,0
93,33,85
93,34,85
93,35,85
93,36,85
93,37,85
93,38,0
93,39,85
93,40,85
93,41,85
93,42,6
93,43,0
93,44,0
93,45,2
93,46,0
93,47,3
93,48,0
93,49,20
93,50,21
93,51,20
93,52,0
93,53,16
93,54,0
93,55,14
93,56,0
93,57,1
93,58,1
93,59,0
93,60,2
93,61,0
93,62,85
93,63,85
93,64,85
93,65,0
93,66,85
93,67,85
93,68,85
93,69,85
93,70,0
93,71,85
93,72,85
93,73,0
93,74,2
93,75,1
93,76,0
93,77,1
93,78,0
93,79,85
93,80,85
93,81,0
93,82,85
93,83,85
93,84,85
93,85,85
93,86,2
93,87,0
93,88,0
93,89,4
93,90,3
93,91,0
93,92,0
93,93,2
93,94,85
93,95,85
93,96,85
93,97,85
93,98,0
93,99,85
93,100,85
93,101,0
93,102,0
93,103,0
93,104,85
93,105,85
93,106,85
93,107,85
93,108,85
93,109,85
93,110,85
93,111,85
93,112,0
93,113,0
93,114,0
93,115,2
93,116,0
93,117,4
93,118,5
93,119,4
93,120,0
93,121,3
93,122,0
93,123,4
93,124,4
93,125,3
93,126,0
93,127,1
93,128,2
93,129,0
93,130,0
93,131,5
93,132,5
93,133,0
93,134,2
94,0,1
94,1,2
94,2,0
94,3,0
94,4,11
94,5,0
94,6,4
94,7,3
94,8,0
94,9,3
94,10,0
94,11,12
94,12,15
94,13,85
94,14,85
94,15,85
94,16,85
94,17,85
94,18,85
94,19,85
94,20,85
94,21,0
94,22,1
94,23,0
94,24,1
94,25,0
94,26,1
94,27,0
94,28,0
94,29,85
94,30,85
94,31,85
94,32,85
94,33,85
94,34,85
94,35,85
94,36,85
94,37,0
94,38,2
94,39,3
94,40,85
94,41,85
94,42,7
94,43,1
94,44,0
94,45,1
94,46,4
94,47,5
94,48,6
94,49,21
94,50,22
94,51,23
94,52,0
94,53,25
94,54,26
94,55,0
94,56,15
94,57,0
94,58,0
94,59,1
94,60,1
94,61,0
94,62,85
94,63,85
94,64,85
94,65,0
94,66,1
94,67,2
94,68,0
94,69,85
94,70,85
94,71,85
94,72,0
94,73,85
94,74,85
94,75,0
94,76,0
94,77,0
94,78,0
94,79,85
94,80,85
94,81,85
94,82,85
94,83,0
94,84,0
94,85,0
94,86,1
94,87,0
94,88,5
94,89,6
94,90,5
94,91,0
94,92,1
94,93,0
94,94,0
94,95,85
94,96,85
94,97,85
94,98,85
94,99,85
94,100,85
94,101,85
94,102,85
94,103,85
94,104,85
94,105,85
94,106,0
94,107,10
94,108,0
94,109,85
94,110,85
94,111,0
94,112,0
94,113,1
94,114,0
94,115,1
94,116,0
94,117,1
94,118,3
94,119,0
94,120,0
94,121,1
94,122,2
94,123,3
94,124,4
94,125,2
94,126,0
94,127,3
94,128,3
94,129,0
94,130,1
94,131,0
94,132,5
94,133,3
94,134,1
95,0,1
95,1,0
95,2,0
95,3,12
95,4,12
95,5,5
95,6,0
95,7,0
95,8,2
95,9,1
95,10,2
95,11,0
95,12,85
95,13,85
95,14,85
95,15,85
95,16,85
95,17,0
95,18,0
95,19,0
95,20,0
95,21,0
95,22,1
95,23,0
95,24,2
95,25,0
95,26,2
95,27,3
95,28,85
95,29,85
95,30,85
95,31,0
95,32,85
95,33,85
95,34,85
95,35,85
95,36,85
95,37,0
95,38,1
95,39,0
95,40,0
95,41,85
95,42,0
95,43,2
95,44,0
95,45,0
95,46,4
95,47,5
95,48,0
95,49,7
95,50,22
95,51,23
95,52,24
95,53,26
95,54,27
95,55,27
95,56,28
95,57,29
95,58,0
95,59,0
95,60,0
95,61,2
95,62,0
95,63,85
95,64,85
95,65,0
95,66,0
95,67,0
95,68,0
95,69,85
95,70,85
95,71,0
95,72,1
95,73,85
95,74,85
95,75,85
95,76,0
95,77,1
95,78,85
95,79,85
95,80,85
95,81,85
95,82,4
95,83,2
95,84,1
95,85,0
95,86,0
95,87,0
95,88,7
95,89,8
95,90,7
95,91,0
95,92,3
95,93,2
95,94,0
95,95,85
95,96,85
95,97,85
95,98,85
95,99,85
95,100,0
95,101,0
95,102,85
95,103,85
95,104,0
95,105,0
95,106,1
95,107,0
95,108,9
95,109,9
95,110,5
95,111,4
95,112,3
95,113,2
95,114,0
95,115,1
95,116,0
95,117,0
95,118,0
95,119,2
95,120,1
95,121,0
95,122,0
95,123,0
95,124,0
95,125,1
95,126,0
95,127,5
95,128,4
95,129,0
95,130,0
95,131,4
95,132,4
95,133,0
95,134,2
96,0,0
96,1,0
96,2,10
96,3,11
96,4,11
96,5,0
96,6,1
96,7,1
96,8,0
96,9,0
96,10,0
96,11,2
96,12,85
96,13,85
96,14,0
96,15,85
96,16,0
96,17,3
96,18,2
96,19,1
96,20,0
96,21,0
96,22,6
96,23,8
96,24,8
96,25,6
96,26,4
96,27,0
96,28,85
96,29,85
96,30,0
96,31,1
96,32,0
96,33,0
96,34,85
96,35,85
96,36,85
96,37,0
96,38,2
96,39,0
96,40,85
96,41,85
96,42,85
96,43,2
96,44,1
96,45,0
96,46,2
96,47,3
96,48,4
96,49,0
96,50,0
96,51,8
96,52,0
96,53,25
96,54,26
96,55,0
96,56,28
96,57,29
96,58,30
96,59,31
96,60,0
96,61,33
96,62,85
96,63,0
96,64,0
96,65,85
96,66,0
96,67,0
96,68,85
96,69,85
96,70,4
96,71,0
96,72,0
96,73,0
96,74,85
96,75,85
96,76,85
96,77,85
96,78,0
96,79,85
96,80,85
96,81,0
96,82,0
96,83,3
96,84,0
96,85,1
96,86,0
96,87,0
96,88,9
96,89,10
96,90,0
96,91,8
96,92,4
96,93,3
96,94,0
96,95,85
96,96,85
96,97,0
96,98,0
96,99,3
96,100,2
96,101,1
96,102,0
96,103,0
96,104,34
96,105,33
96,106,0
96,107,0
96,108,8
96,109,0
96,110,0
96,111,0
96,112,4
96,113,4
96,114,0
96,115,0
96,116,2
96,117,0
96,118,1
96,119,0
96,120,1
96,121,0
96,122,0
96,123,1
96,124,0
96,125,0
96,126,7
96,127,6
96,128,5
96,129,0
96,130,1
96,131,3
96,132,4
96,133,3
96,134,1
97,0,0
97,1,0
97,2,9
97,3,10
97,4,9
97,5,0
97,6,0
97,7,0
97,8,1
97,9,0
97,10,1
97,11,1
97,12,0
97,13,85
97,14,85
97,15,0
97,16,3
97,17,2
97,18,0
97,19,2
97,20,3
97,21,5
97,22,7
97,23,9
97,24,9
97,25,7
97,26,5
97,27,0
97,28,85
97,29,85
97,30,0
97,31,0
97,32,85
97,33,85
97,34,85
97,35,85
97,36,85
97,37,85
97,38,85
97,39,85
97,40,0
97,41,85
97,42,85
97,43,0
97,44,0
97,45,0
97,46,1
97,47,0
97,48,0
97,49,4
97,50,6
97,51,7
97,52,0
97,53,11
97,54,0
97,55,0
97,56,15
97,57,0
97,58,30
97,59,31
97,60,32
97,61,85
97,62,85
97,63,85
97,64,85
97,65,85
97,66,85
97,67,85
97,68,85
97,69,0
97,70,3
97,71,2
97,72,1
97,73,0
97,74,85
97,75,85
97,76,85
97,77,85
97,78,85
97,79,0
97,80,0
97,81,0
97,82,0
97,83,7
97,84,6
97,85,0
97,86,0
97,87,0
97,88,10
97,89,11
97,90,11
97,91,10
97,92,9
97,93,0
97,94,0
97,95,0
97,96,85
97,97,85
97,98,0
97,99,3
97,100,0
97,101,0
97,102,0
97,103,0
97,104,33
97,105,33
97,106,32
97,107,9
97,108,7
97,109,5
97,110,1
97,111,0
97,112,0
97,113,5
97,114,6
97,115,7
97,116,3
97,117,2
97,118,1
97,119,0
97,120,1
97,121,0
97,122,0
97,123,0
97,124,0
97,125,8
97,126,7
97,127,6
97,128,2
97,129,0
97,130,0
97,131,2
97,132,0
97,133,2
97,134,0
98,0,1
98,1,3
98,2,0
98,3,8
98,4,7
98,5,2
98,6,1
98,7,0
98,8,0
98,9,2
98,10,0
98,11,0
98,12,0
98,13,0
98,14,85
98,15,85
98,16,0
98,17,1
98,18,0
98,19,0
98,20,4
98,21,6
98,22,0
98,23,10
98,24,0
98,25,10
98,26,0
98,27,0
98,28,85
98,29,85
98,30,85
98,31,85
98,32,85
98,33,85
98,34,85
98,35,85
98,36,0
98,37,0
98,38,85
98,39,85
98,40,85
98,41,85
98,42,4
98,43,2
98,44,1
98,45,0
98,46,0
98,47,0
98,48,3
98,49,0
98,50,5
98,51,7
98,52,9
98,53,10
98,54,11
98,55,12
98,56,14
98,57,16
98,58,20
98,59,21
98,60,0
98,61,85
98,62,85
98,63,85
98,64,85
98,65,85
98,66,85
98,67,85
98,68,8
98,69,0
98,70,3
98,71,0
98,72,0
98,73,2
98,74,0
98,75,85
98,76,85
98,77,85
98,78,0
98,79,18
98,80,0
98,81,1
98,82,8
98,83,9
98,84,8
98,85,5
98,86,3
98,87,2
98,88,0
98,89,11
98,90,11
98,91,0
98,92,10
98,93,11
98,94,12
98,95,0
98,96,85
98,97,85
98,98,11
98,99,0
98,100,2
98,101,1
98,102,1
98,103,0
98,104,31
98,105,32
98,106,31
98,107,10
98,108,6
98,109,4
98,110,0
98,111,0
98,112,0
98,113,0
98,114,10
98,115,9
98,116,8
98,117,0
98,118,0
98,119,2
98,120,0
98,121,0
98,122,0
98,123,10
98,124,9
98,125,8
98,126,0
98,127,1
98,128,0
98,129,1
98,130,0
98,131,1
98,132,0
98,133,0
98,134,1
99,0,2
99,1,3
99,2,4
99,3,6
99,4,0
99,5,0
99,6,7
99,7,8
99,8,10
99,9,11
99,10,4
99,11,2
99,12,1
99,13,0
99,14,85
99,15,85
99,16,85
99,17,0
99,18,0
99,19,0
99,20,5
99,21,0
99,22,7
99,23,9
99,24,11
99,25,13
99,26,85
99,27,85
99,28,85
99,29,85
99,30,85
99,31,85
99,32,0
99,33,0
99,34,6
99,35,5
99,36,0
99,37,1
99,38,0
99,39,85
99,40,85
99,41,0
99,42,3
99,43,0
99,44,1
99,45,1
99,46,1
99,47,2
99,48,4
99,49,4
99,50,0
99,51,0
99,52,8
99,53,10
99,54,0
99,55,13
99,56,0
99,57,17
99,58,0
99,59,19
99,60,0
99,61,26
99,62,85
99,63,85
99,64,0
99,65,0
99,66,0
99,67,7
99,68,6
99,69,2
99,70,0
99,71,2
99,72,3
99,73,0
99,74,26
99,75,27
99,76,28
99,77,0
99,78,20
99,79,19
99,80,17
99,81,0
99,82,11
99,83,10
99,84,9
99,85,4
99,86,3
99,87,0
99,88,1
99,89,0
99,90,0
99,91,1
99,92,0
99,93,85
99,94,85
99,95,85
99,96,85
99,97,12
99,98,10
99,99,9
99,100,3
99,101,0
99,102,0
99,103,0
99,104,29
99,105,30
99,106,29
99,107,0
99,108,0
99,109,3
99,110,2
99,111,0
99,112,1
99,113,12
99,114,11
99,115,10
99,116,0
99,117,7
99,118,0
99,119,3
99,120,3
99,121,0
99,122,12
99,123,11
99,124,10
99,125,2
99,126,0
99,127,0
99,128,0
99,129,1
99,130,2
99,131,1
99,132,0
99,133,2
99,134,0
100,0,1
100,1,2
100,2,0
100,3,5
100,4,6
100,5,6
100,6,7
100,7,9
100,8,12
100,9,13
100,10,12
100,11,3
100,12,0
100,13,85
100,14,85
100,15,85
100,16,85
100,17,0
100,18,1
100,19,0
100,20,4
100,21,5
100,22,0
100,23,8
100,24,12
100,25,85
100,26,85
100,27,85
100,28,0
100,29,85
100,30,85
100,31,7
100,32,0
100,33,1
100,34,4
100,35,4
100,36,0
100,37,0
100,38,0
100,39,0
100,40,0
100,41,4
100,42,0
100,43,0
100,44,0
100,45,0
100,46,0
100,47,0
100,48,3
100,49,4
100,50,3
100,51,0
100,52,3
100,53,0
100,54,11
100,55,13
100,56,15
100,57,16
100,58,17
100,59,18
100,60,25
100,61,25
100,62,0
100,63,4
100,64,4
100,65,4
100,66,5
100,67,5
100,68,0
100,69,0
100,70,1
100,71,0
100,72,4
100,73,13
100,74,25
100,75,26
100,76,0
100,77,0
100,78,21
100,79,20
100,80,16
100,81,15
100,82,14
100,83,12
100,84,0
100,85,0
100,86,1
100,87,0
100,88,0
100,89,0
100,90,0
100,91,0
100,92,85
100,93,85
100,94,85
100,95,85
100,96,0
100,97,0
100,98,0
100,99,8
100,100,8
100,101,0
100,102,9
100,103,10
100,104,11
100,105,28
100,106,0
100,107,27
100,108,0
100,109,2
100,110,1
100,111,0
100,112,13
100,113,13
100,114,12
100,115,9
100,116,8
100,117,7
100,118,6
100,119,4
100,120,0
100,121,13
100,122,13
100,123,12
100,124,0
100,125,1
100,126,0
100,127,0
100,128,1
100,129,0
100,130,0
100,131,0
100,132,3
100,133,2
100,134,1
101,0,0
101,1,0
101,2,0
101,3,6
101,4,0
101,5,0
101,6,5
101,7,0
101,8,13
101,9,14
101,10,13
101,11,0
101,12,0
101,13,85
101,14,85
101,15,85
101,16,15
101,17,5
101,18,0
101,19,3
101,20,4
101,21,3
101,22,0
101,23,0
101,24,0
101,25,85
101,26,85
101,27,85
101,28,85
101,29,0
101,30,6
101,31,0
101,32,2
101,33,0
101,34,0
101,35,3
101,36,2
101,37,1
101,38,1
101,39,1
101,40,3
101,41,4
101,42,0
101,43,0
101,44,1
101,45,2
101,46,1
101,47,0
101,48,0
101,49,0
101,50,3
101,51,2
101,52,1
101,53,2
101,54,0
101,55,12
101,56,14
101,57,16
101,58,0
101,59,0
101,60,24
101,61,24
101,62,0
101,63,0
101,64,3
101,65,0
101,66,4
101,67,3
101,68,0
101,69,0
101,70,0
101,71,0
101,72,5
101,73,12
101,74,14
101,75,24
101,76,23
101,77,22
101,78,21
101,79,0
101,80,0
101,81,15
101,82,14
101,83,13
101,84,1
101,85,0
101,86,0
101,87,85
101,88,85
101,89,85
101,90,85
101,91,85
101,92,85
101,93,0
101,94,85
101,95,85
101,96,0
101,97,1
101,98,2
101,99,0
101,100,7
101,101,8
101,102,9
101,103,10
101,104,0
101,105,3
101,106,27
101,107,27
101,108,26
101,109,0
101,110,0
101,111,0
101,112,14
101,113,14
101,114,0
101,115,0
101,116,0
101,117,7
101,118,0
101,119,5
101,120,0
101,121,14
101,122,14
101,123,3
101,124,2
101,125,0
101,126,0
101,127,1
101,128,2
101,129,0
101,130,5
101,131,4
101,132,3
101,133,0
101,134,0
102,0,1
102,1,2
102,2,7
102,3,7
102,4,5
102,5,4
102,6,0
102,7,2
102,8,0
102,9,14
102,10,0
102,11,0
102,12,85
102,13,85
102,14,0
102,15,0
102,16,14
102,17,0
102,18,4
102,19,0
102,20,2
102,21,1
102,22,0
102,23,0
102,24,1
102,25,5
102,26,85
102,27,85
102,28,6
102,29,5
102,30,0
102,31,3
102,32,1
102,33,0
102,34,1
102,35,2
102,36,0
102,37,0
102,38,0
102,39,2
102,40,0
102,41,6
102,42,5
102,43,2
102,44,0
102,45,3
102,46,3
102,47,0
102,48,0
102,49,4
102,50,0
102,51,0
102,52,0
102,53,0
102,54,1
102,55,0
102,56,1
102,57,0
102,58,17
102,59,22
102,60,23
102,61,23
102,62,0
102,63,2
102,64,1
102,65,0
102,66,2
102,67,2
102,68,0
102,69,0
102,70,1
102,71,2
102,72,4
102,73,10
102,74,11
102,75,0
102,76,23
102,77,22
102,78,13
102,79,0
102,80,0
102,81,10
102,82,0
102,83,12
102,84,0
102,85,0
102,86,85
102,87,85
102,88,85
102,89,0
102,90,85
102,91,85
102,92,85
102,93,0
102,94,85
102,95,85
102,96,0
102,97,3
102,98,3
102,99,0
102,100,6
102,101,0
102,102,7
102,103,0
102,104,0
102,105,2
102,106,0
102,107,26
102,108,25
102,109,24
102,110,21
102,111,0
102,112,15
102,113,0
102,114,10
102,115,9
102,116,8
102,117,4
102,118,0
102,119,6
102,120,15
102,121,15
102,122,0
102,123,1
102,124,0
102,125,1
102,126,0
102,127,3
102,128,0
102,129,6
102,130,7
102,131,6
102,132,0
102,133,1
102,134,0
103,0,2
103,1,0
103,2,8
103,3,8
103,4,0
103,5,3
103,6,3
103,7,1
103,8,0
103,9,15
103,10,85
103,11,85
103,12,85
103,13,2
103,14,1
103,15,2
103,16,13
103,17,13
103,18,5
103,19,0
103,20,0
103,21,0
103,22,0
103,23,0
103,24,0
103,25,3
103,26,4
103,27,0
103,28,0
103,29,4
103,30,4
103,31,0
103,32,2
103,33,0
103,34,0
103,35,0
103,36,3
103,37,2
103,38,1
103,39,0
103,40,7
103,41,8
103,42,7
103,43,0
103,44,2
103,45,3
103,46,0
103,47,4
103,48,5
103,49,6
103,50,5
103,51,2
103,52,1
103,53,0
103,54,0
103,55,0
103,56,0
103,57,0
103,58,18
103,59,21
103,60,22
103,61,21
103,62,5
103,63,4
103,64,0
103,65,0
103,66,0
103,67,1
103,68,0
103,69,1
103,70,0
103,71,0
103,72,3
103,73,0
103,74,9
103,75,10
103,76,11
103,77,12
103,78,0
103,79,6
103,80,9
103,81,10
103,82,0
103,83,11
103,84,13
103,85,85
